-170.0,166.0
-171.0,166.0
-174.0,166.0
-176.0,166.0
-178.0,166.0
-181.0,166.0
-184.0,168.0
-186.0,168.0
-187.0,168.0
-188.0,168.0
-189.0,168.0
-190.0,168.0
-192.0,168.0
-193.0,168.0
-194.0,168.0
-195.0,168.0
-196.0,168.0
-197.0,168.0
-198.0,168.0
-200.0,168.0
-201.0,168.0
-203.0,168.0
-204.0,168.0
-205.0,168.0
-206.0,168.0
-208.0,168.0
-209.0,168.0
-210.0,168.0
-211.0,167.0
-212.0,167.0
-213.0,167.0
-215.0,167.0
-217.0,167.0
-218.0,167.0
-220.0,167.0
-221.0,167.0
-223.0,167.0
-225.0,167.0
-226.0,167.0
-228.0,167.0
-230.0,167.0
-234.0,167.0
-235.0,167.0
-236.0,167.0
-237.0,167.0
-238.0,167.0
-240.0,167.0
-241.0,168.0
-242.0,168.0
-243.0,168.0
-244.0,168.0
-245.0,168.0
-246.0,168.0
-247.0,168.0
-249.0,168.0
-248.0,169.0
-247.0,169.0
-246.0,170.0
-246.0,171.0
-245.0,172.0
-244.0,173.0
-243.0,174.0
-242.0,176.0
-241.0,176.0
-239.0,177.0
-238.0,178.0
-237.0,179.0
-235.0,180.0
-233.0,181.0
-232.0,183.0
-230.0,184.0
-229.0,185.0
-228.0,186.0
-225.0,187.0
-224.0,188.0
-221.0,190.0
-220.0,191.0
-219.0,192.0
-218.0,193.0
-215.0,194.0
-214.0,196.0
-213.0,197.0
-212.0,198.0
-210.0,199.0
-207.0,200.0
-204.0,202.0
-201.0,203.0
-199.0,205.0
-197.0,206.0
-196.0,207.0
-195.0,208.0
-194.0,209.0
-193.0,210.0
-192.0,211.0
-191.0,212.0
-190.0,214.0
-188.0,215.0
-187.0,216.0
-186.0,216.0
-185.0,217.0
-184.0,218.0
-183.0,219.0
-182.0,220.0
-179.0,222.0
-177.0,224.0
-175.0,226.0
-172.0,228.0
-170.0,231.0
-168.0,233.0
-168.0,234.0
-167.0,235.0
-166.0,236.0
-165.0,237.0
-163.0,239.0
-162.0,240.0
-161.0,241.0
-161.0,242.0
-160.0,243.0
-159.0,244.0
-159.0,245.0
-158.0,245.0
-157.0,245.0
-153.0,242.0
-151.0,241.0
-150.0,239.0
-149.0,238.0
-148.0,237.0
-147.0,235.0
-146.0,234.0
-144.0,233.0
-143.0,232.0
-142.0,231.0
-141.0,230.0
-140.0,229.0
-139.0,227.0
-138.0,226.0
-136.0,225.0
-135.0,224.0
-134.0,223.0
-133.0,222.0
-132.0,221.0
-131.0,221.0
-130.0,219.0
-129.0,218.0
-127.0,217.0
-126.0,216.0
-125.0,215.0
-124.0,214.0
-121.0,213.0
-120.0,211.0
-119.0,210.0
-118.0,209.0
-117.0,208.0
-116.0,207.0
-115.0,206.0
-113.0,206.0
-112.0,205.0
-112.0,203.0
-110.0,202.0
-109.0,201.0
-108.0,200.0
-107.0,199.0
-106.0,198.0
-104.0,198.0
-103.0,197.0
-102.0,195.0
-101.0,195.0
-100.0,194.0
-99.0,193.0
-98.0,192.0
-96.0,191.0
-94.0,190.0
-93.0,189.0
-92.0,189.0
-91.0,187.0
-88.0,186.0
-87.0,186.0
-84.0,185.0
-83.0,185.0
-82.0,184.0
-80.0,183.0
-79.0,182.0
-79.0,181.0
-212.0,132.0
-212.0,131.0
-212.0,130.0
-213.0,129.0
-213.0,126.0
-213.0,125.0
-213.0,123.0
-213.0,122.0
-214.0,121.0
-214.0,119.0
-214.0,118.0
-214.0,117.0
-214.0,116.0
-214.0,115.0
-214.0,114.0
-215.0,113.0
-215.0,111.0
-215.0,110.0
-215.0,109.0
-215.0,108.0
-215.0,107.0
-215.0,106.0
-215.0,105.0
-217.0,104.0
-217.0,102.0
-217.0,101.0
-217.0,100.0
-217.0,99.0
-217.0,98.0
-216.0,98.0
-215.0,98.0
-214.0,97.0
-213.0,97.0
-212.0,97.0
-211.0,97.0
-210.0,97.0
-209.0,97.0
-207.0,97.0
-206.0,97.0
-205.0,97.0
-204.0,97.0
-203.0,97.0
-202.0,97.0
-201.0,97.0
-199.0,97.0
-198.0,97.0
-197.0,97.0
-196.0,97.0
-195.0,97.0
-194.0,97.0
-191.0,97.0
-190.0,98.0
-189.0,98.0
-188.0,99.0
-187.0,99.0
-186.0,100.0
-185.0,101.0
-183.0,101.0
-182.0,101.0
-181.0,103.0
-180.0,103.0
-179.0,103.0
-178.0,104.0
-178.0,105.0
-177.0,105.0
-177.0,106.0
-176.0,107.0
-176.0,108.0
-174.0,109.0
-174.0,110.0
-174.0,112.0
-174.0,113.0
-174.0,114.0
-174.0,115.0
-174.0,116.0
-174.0,117.0
-174.0,120.0
-174.0,121.0
-174.0,122.0
-174.0,123.0
-174.0,124.0
-174.0,125.0
-175.0,127.0
-175.0,128.0
-175.0,129.0
-175.0,130.0
-175.0,131.0
-175.0,132.0
-175.0,133.0
-176.0,135.0
-176.0,136.0
-177.0,136.0
-179.0,137.0
-180.0,137.0
-182.0,137.0
-183.0,137.0
-184.0,137.0
-185.0,137.0
-186.0,137.0
-187.0,137.0
-188.0,138.0
-190.0,138.0
-191.0,138.0
-192.0,138.0
-193.0,138.0
-194.0,138.0
-195.0,138.0
-196.0,138.0
-198.0,138.0
-200.0,139.0
-201.0,140.0
-202.0,142.0
-203.0,143.0
-205.0,143.0
-206.0,143.0
-207.0,144.0
-208.0,144.0
-209.0,145.0
-210.0,145.0
-211.0,146.0
-213.0,146.0
-214.0,146.0
-215.0,146.0
-216.0,146.0
-216.0,145.0
-196.0,144.0
-196.0,143.0
-196.0,141.0
-196.0,140.0
-195.0,140.0
-195.0,139.0
-195.0,138.0
-195.0,137.0
-195.0,136.0
-195.0,135.0
-195.0,133.0
-194.0,132.0
-192.0,130.0
-190.0,128.0
-187.0,124.0
-186.0,123.0
-186.0,122.0
-185.0,121.0
-185.0,120.0
-184.0,118.0
-184.0,117.0
-184.0,116.0
-184.0,115.0
-184.0,114.0
-184.0,113.0
-183.0,113.0
-183.0,112.0
-183.0,111.0
-183.0,109.0
-183.0,108.0
-183.0,107.0
-183.0,106.0
-183.0,105.0
-184.0,104.0
-184.0,103.0
-184.0,101.0
-185.0,101.0
-186.0,100.0
-187.0,100.0
-214.0,119.0
-213.0,119.0
-211.0,119.0
-210.0,119.0
-209.0,119.0
-208.0,119.0
-207.0,119.0
-206.0,119.0
-205.0,119.0
-203.0,119.0
-202.0,119.0
-201.0,119.0
-200.0,119.0
-199.0,119.0
-198.0,119.0
-197.0,119.0
-195.0,119.0
-194.0,119.0
-193.0,119.0
-192.0,119.0
-191.0,119.0
-190.0,119.0
-189.0,119.0
-187.0,119.0
-186.0,119.0
-185.0,120.0
-184.0,120.0
-183.0,120.0
-182.0,120.0
-181.0,120.0
-180.0,120.0
-178.0,120.0
-177.0,121.0
-176.0,121.0
-175.0,121.0
-174.0,121.0
-173.0,121.0
-172.0,121.0
-170.0,121.0
-121.0,213.0
-122.0,213.0
-123.0,214.0
-124.0,214.0
-126.0,214.0
-126.0,215.0
-126.0,216.0
-126.0,218.0
-126.0,219.0
-126.0,220.0
-126.0,221.0
-126.0,222.0
-126.0,223.0
-126.0,227.0
-125.0,229.0
-125.0,230.0
-122.0,236.0
-121.0,237.0
-120.0,238.0
-120.0,239.0
-120.0,241.0
-119.0,242.0
-119.0,243.0
-119.0,244.0
-117.0,244.0
-117.0,245.0
-117.0,246.0
-117.0,247.0
-116.0,247.0
-116.0,248.0
-116.0,250.0
-116.0,251.0
-115.0,251.0
-114.0,251.0
-113.0,251.0
-112.0,252.0
-111.0,252.0
-110.0,252.0
-108.0,252.0
-107.0,252.0
-106.0,252.0
-106.0,251.0
-107.0,249.0
-109.0,248.0
-110.0,247.0
-110.0,245.0
-111.0,242.0
-111.0,239.0
-112.0,237.0
-112.0,236.0
-114.0,234.0
-114.0,233.0
-115.0,232.0
-115.0,231.0
-115.0,230.0
-115.0,229.0
-115.0,228.0
-115.0,227.0
-115.0,225.0
-116.0,224.0
-116.0,223.0
-116.0,222.0
-116.0,221.0
-116.0,220.0
-117.0,219.0
-117.0,217.0
-117.0,216.0
-117.0,214.0
-117.0,213.0
-117.0,212.0
-117.0,210.0
-117.0,209.0
-117.0,208.0
-117.0,207.0
-117.0,206.0
-116.0,206.0
-116.0,207.0
-115.0,208.0
-111.0,268.0
-111.0,270.0
-111.0,271.0
-110.0,272.0
-109.0,273.0
-108.0,274.0
-108.0,275.0
-106.0,276.0
-106.0,278.0
-106.0,279.0
-105.0,279.0
-105.0,280.0
-105.0,281.0
-105.0,282.0
-95.0,296.0
-95.0,293.0
-95.0,292.0
-95.0,291.0
-95.0,290.0
-95.0,289.0
-95.0,288.0
-95.0,286.0
-95.0,285.0
-95.0,284.0
-95.0,283.0
-95.0,282.0
-95.0,281.0
-95.0,278.0
-94.0,277.0
-94.0,276.0
-93.0,275.0
-93.0,274.0
-91.0,271.0
-88.0,270.0
-87.0,269.0
-86.0,269.0
-85.0,269.0
-84.0,269.0
-83.0,269.0
-81.0,269.0
-80.0,269.0
-79.0,269.0
-78.0,270.0
-77.0,272.0
-76.0,273.0
-76.0,274.0
-75.0,275.0
-75.0,276.0
-73.0,277.0
-73.0,280.0
-72.0,281.0
-72.0,282.0
-71.0,283.0
-71.0,284.0
-71.0,285.0
-71.0,287.0
-71.0,288.0
-71.0,289.0
-71.0,290.0
-71.0,291.0
-72.0,291.0
-74.0,291.0
-75.0,291.0
-76.0,291.0
-77.0,291.0
-78.0,291.0
-79.0,291.0
-82.0,291.0
-83.0,291.0
-84.0,291.0
-83.0,291.0
-81.0,291.0
-80.0,291.0
-79.0,291.0
-78.0,291.0
-77.0,291.0
-76.0,291.0
-75.0,291.0
-73.0,291.0
-72.0,291.0
-71.0,291.0
-70.0,291.0
-69.0,291.0
-68.0,291.0
-67.0,291.0
-66.0,291.0
-64.0,291.0
-63.0,290.0
-62.0,290.0
-61.0,290.0
-60.0,290.0
-59.0,289.0
-58.0,289.0
-56.0,288.0
-38.0,280.0
-37.0,280.0
-36.0,280.0
-35.0,280.0
-34.0,279.0
-33.0,279.0
-32.0,279.0
-31.0,279.0
-31.0,280.0
-30.0,280.0
-28.0,281.0
-27.0,282.0
-26.0,283.0
-25.0,284.0
-24.0,284.0
-23.0,284.0
-22.0,284.0
-20.0,285.0
-19.0,285.0
-19.0,286.0
-18.0,287.0
-18.0,289.0
-17.0,290.0
-17.0,291.0
-17.0,292.0
-17.0,293.0
-17.0,294.0
-17.0,295.0
-17.0,297.0
-18.0,298.0
-19.0,299.0
-22.0,299.0
-23.0,299.0
-24.0,300.0
-26.0,300.0
-27.0,300.0
-29.0,300.0
-30.0,300.0
-31.0,300.0
-32.0,300.0
-33.0,300.0
-34.0,299.0
-35.0,299.0
-36.0,298.0
-38.0,296.0
-39.0,295.0
-40.0,295.0
-41.0,294.0
-41.0,293.0
-42.0,292.0
-43.0,291.0
-44.0,290.0
-44.0,288.0
-44.0,287.0
-46.0,286.0
-46.0,285.0
-46.0,284.0
-46.0,283.0
-46.0,282.0
-46.0,281.0
-46.0,279.0
-46.0,278.0
-45.0,278.0
-44.0,278.0
-42.0,277.0
-41.0,277.0
-40.0,277.0
-39.0,277.0
-37.0,277.0
-36.0,277.0
-35.0,277.0
224.0,244.0
224.0,242.0
223.0,242.0
222.0,242.0
221.0,242.0
220.0,242.0
217.0,242.0
216.0,242.0
215.0,242.0
213.0,242.0
210.0,242.0
209.0,242.0
208.0,242.0
207.0,241.0
204.0,240.0
203.0,239.0
201.0,239.0
200.0,238.0
198.0,237.0
197.0,235.0
196.0,234.0
195.0,233.0
194.0,232.0
193.0,231.0
192.0,230.0
190.0,228.0
189.0,225.0
187.0,223.0
187.0,221.0
186.0,218.0
186.0,216.0
186.0,215.0
186.0,214.0
186.0,213.0
186.0,212.0
186.0,210.0
186.0,209.0
186.0,206.0
186.0,202.0
187.0,200.0
188.0,199.0
188.0,197.0
190.0,196.0
191.0,195.0
192.0,194.0
193.0,194.0
194.0,194.0
195.0,194.0
196.0,194.0
197.0,194.0
199.0,193.0
200.0,193.0
201.0,193.0
202.0,193.0
203.0,193.0
204.0,193.0
205.0,193.0
207.0,193.0
208.0,193.0
209.0,193.0
210.0,193.0
211.0,193.0
212.0,193.0
213.0,193.0
213.0,194.0
215.0,194.0
216.0,195.0
217.0,195.0
218.0,198.0
219.0,200.0
221.0,201.0
224.0,203.0
225.0,206.0
227.0,208.0
228.0,210.0
229.0,212.0
229.0,213.0
232.0,216.0
232.0,217.0
233.0,218.0
233.0,219.0
234.0,220.0
235.0,221.0
235.0,223.0
235.0,224.0
235.0,225.0
235.0,226.0
235.0,227.0
235.0,228.0
235.0,229.0
235.0,231.0
235.0,232.0
235.0,233.0
235.0,234.0
235.0,235.0
235.0,236.0
235.0,237.0
235.0,239.0
235.0,240.0
235.0,241.0
234.0,242.0
234.0,243.0
233.0,244.0
231.0,245.0
230.0,245.0
229.0,246.0
228.0,246.0
227.0,246.0
197.0,271.0
196.0,272.0
195.0,273.0
194.0,274.0
192.0,277.0
191.0,279.0
190.0,280.0
189.0,282.0
188.0,283.0
186.0,284.0
185.0,285.0
184.0,286.0
183.0,287.0
182.0,287.0
181.0,288.0
180.0,288.0
180.0,290.0
227.0,257.0
227.0,258.0
228.0,258.0
230.0,259.0
231.0,260.0
232.0,261.0
233.0,262.0
234.0,263.0
235.0,265.0
236.0,266.0
238.0,267.0
239.0,268.0
240.0,269.0
241.0,270.0
242.0,271.0
243.0,273.0
244.0,274.0
246.0,275.0
247.0,276.0
248.0,277.0
248.0,278.0
249.0,279.0
249.0,280.0
250.0,282.0
250.0,283.0
250.0,284.0
250.0,285.0
168.0,234.0
166.0,235.0
165.0,236.0
164.0,236.0
163.0,237.0
162.0,239.0
161.0,240.0
158.0,241.0
157.0,242.0
156.0,243.0
155.0,244.0
154.0,246.0
153.0,246.0
151.0,247.0
150.0,248.0
149.0,248.0
148.0,249.0
147.0,249.0
146.0,250.0
145.0,250.0
143.0,251.0
142.0,251.0
141.0,252.0
171.0,195.0
171.0,194.0
171.0,193.0
171.0,192.0
171.0,191.0
169.0,190.0
168.0,187.0
167.0,185.0
166.0,183.0
164.0,181.0
163.0,178.0
162.0,175.0
160.0,171.0
159.0,168.0
157.0,164.0
156.0,159.0
155.0,157.0
153.0,154.0
152.0,151.0
152.0,150.0
151.0,149.0
151.0,148.0
151.0,147.0
151.0,146.0
151.0,144.0
151.0,143.0
194.0,179.0
196.0,179.0
198.0,179.0
200.0,177.0
203.0,176.0
206.0,175.0
207.0,173.0
209.0,172.0
212.0,171.0
215.0,170.0
217.0,168.0
219.0,167.0
220.0,166.0
222.0,165.0
223.0,163.0
224.0,163.0
226.0,162.0
227.0,162.0
228.0,161.0
228.0,160.0
229.0,160.0
230.0,160.0
253.0,211.0
251.0,210.0
251.0,209.0
252.0,208.0
253.0,207.0
254.0,205.0
255.0,204.0
256.0,203.0
257.0,202.0
258.0,201.0
260.0,200.0
261.0,199.0
261.0,197.0
262.0,194.0
263.0,192.0
263.0,191.0
264.0,190.0
264.0,189.0
81.0,102.0
79.0,102.0
78.0,102.0
77.0,104.0
76.0,104.0
75.0,104.0
74.0,104.0
71.0,105.0
69.0,105.0
67.0,105.0
65.0,105.0
62.0,105.0
60.0,105.0
56.0,105.0
55.0,105.0
53.0,105.0
52.0,105.0
51.0,105.0
50.0,105.0
49.0,104.0
48.0,102.0
47.0,101.0
45.0,100.0
44.0,99.0
43.0,98.0
42.0,97.0
42.0,96.0
41.0,95.0
41.0,93.0
41.0,92.0
41.0,91.0
41.0,90.0
41.0,89.0
41.0,88.0
42.0,85.0
43.0,84.0
45.0,83.0
46.0,82.0
47.0,81.0
48.0,79.0
49.0,78.0
50.0,77.0
53.0,76.0
54.0,75.0
55.0,74.0
56.0,73.0
61.0,70.0
69.0,67.0
71.0,65.0
74.0,65.0
77.0,65.0
78.0,65.0
79.0,65.0
80.0,66.0
81.0,67.0
83.0,70.0
85.0,72.0
86.0,74.0
87.0,78.0
88.0,79.0
89.0,80.0
89.0,82.0
90.0,84.0
92.0,85.0
92.0,87.0
93.0,88.0
93.0,89.0
93.0,91.0
94.0,92.0
94.0,93.0
94.0,94.0
94.0,95.0
94.0,96.0
94.0,97.0
94.0,98.0
94.0,100.0
93.0,101.0
91.0,102.0
90.0,103.0
89.0,104.0
87.0,105.0
85.0,106.0
85.0,108.0
83.0,108.0
82.0,109.0
80.0,109.0
70.0,67.0
70.0,66.0
70.0,65.0
70.0,64.0
72.0,61.0
72.0,60.0
72.0,58.0
73.0,53.0
73.0,49.0
74.0,44.0
76.0,40.0
76.0,36.0
77.0,31.0
79.0,27.0
80.0,23.0
80.0,20.0
80.0,17.0
80.0,15.0
80.0,12.0
80.0,11.0
80.0,9.0
80.0,8.0
82.0,5.0
82.0,4.0
82.0,3.0
82.0,2.0
83.0,1.0
83.0,-2.0
83.0,-4.0
83.0,-7.0
83.0,-8.0
83.0,-10.0
83.0,-12.0
83.0,-14.0
83.0,-17.0
83.0,-18.0
83.0,-20.0
83.0,-23.0
83.0,-25.0
83.0,-28.0
83.0,-29.0
83.0,-31.0
81.0,-33.0
81.0,-35.0
81.0,-36.0
81.0,-37.0
81.0,-38.0
81.0,-35.0
81.0,-37.0
81.0,-39.0
80.0,-40.0
79.0,-44.0
78.0,-46.0
76.0,-49.0
75.0,-52.0
74.0,-55.0
72.0,-56.0
71.0,-58.0
70.0,-59.0
69.0,-61.0
68.0,-62.0
67.0,-63.0
65.0,-64.0
64.0,-65.0
63.0,-66.0
62.0,-67.0
61.0,-70.0
60.0,-71.0
58.0,-72.0
56.0,-73.0
55.0,-75.0
54.0,-76.0
51.0,-77.0
50.0,-78.0
50.0,-79.0
49.0,-79.0
49.0,-80.0
49.0,-81.0
49.0,-80.0
49.0,-79.0
49.0,-77.0
51.0,-74.0
51.0,-73.0
52.0,-70.0
53.0,-67.0
54.0,-66.0
57.0,-64.0
58.0,-63.0
59.0,-62.0
60.0,-61.0
84.0,-32.0
85.0,-32.0
86.0,-35.0
87.0,-36.0
89.0,-37.0
91.0,-41.0
92.0,-42.0
96.0,-45.0
101.0,-49.0
106.0,-54.0
108.0,-57.0
111.0,-61.0
114.0,-64.0
116.0,-67.0
118.0,-68.0
119.0,-69.0
122.0,-71.0
123.0,-72.0
124.0,-73.0
125.0,-74.0
126.0,-75.0
128.0,-76.0
129.0,-76.0
28.0,47.0
29.0,47.0
30.0,46.0
34.0,42.0
37.0,38.0
40.0,35.0
42.0,32.0
45.0,28.0
50.0,25.0
54.0,22.0
59.0,17.0
62.0,16.0
64.0,14.0
67.0,13.0
68.0,12.0
69.0,11.0
71.0,10.0
72.0,9.0
73.0,7.0
74.0,6.0
76.0,5.0
78.0,4.0
79.0,3.0
81.0,1.0
82.0,0.0
84.0,0.0
84.0,-1.0
85.0,-1.0
86.0,0.0
87.0,3.0
89.0,7.0
90.0,10.0
91.0,15.0
95.0,21.0
97.0,24.0
99.0,28.0
100.0,31.0
101.0,32.0
101.0,33.0
101.0,34.0
102.0,35.0
102.0,37.0
102.0,38.0
102.0,39.0
102.0,40.0
104.0,41.0
105.0,42.0
105.0,43.0
106.0,45.0
107.0,46.0
107.0,47.0
107.0,48.0
108.0,48.0
108.0,49.0
108.0,50.0
56.0,91.0
56.0,92.0
57.0,92.0
59.0,92.0
60.0,92.0
61.0,92.0
62.0,92.0
63.0,92.0
62.0,93.0
59.0,95.0
58.0,96.0
57.0,96.0
56.0,96.0
72.0,91.0
74.0,91.0
75.0,91.0
76.0,91.0
77.0,91.0
78.0,92.0
79.0,93.0
80.0,94.0
80.0,96.0
81.0,96.0
60.0,85.0
60.0,84.0
60.0,83.0
60.0,82.0
60.0,81.0
60.0,80.0
61.0,80.0
61.0,78.0
62.0,78.0
62.0,77.0
63.0,76.0
63.0,75.0
64.0,75.0
64.0,74.0
66.0,73.0
67.0,73.0
68.0,72.0
69.0,72.0
70.0,72.0
71.0,72.0
72.0,72.0
74.0,70.0
75.0,70.0
76.0,70.0
77.0,70.0
78.0,70.0
79.0,70.0
80.0,70.0
80.0,71.0
81.0,72.0
81.0,73.0
81.0,74.0
83.0,75.0
83.0,76.0
84.0,76.0
84.0,77.0
84.0,79.0
84.0,80.0
85.0,81.0
85.0,79.0
85.0,78.0
85.0,77.0
85.0,76.0
85.0,75.0
85.0,74.0
85.0,73.0
85.0,71.0
85.0,70.0
85.0,69.0
85.0,68.0
85.0,67.0
85.0,66.0
85.0,65.0
85.0,63.0
85.0,62.0
85.0,61.0
85.0,60.0
85.0,59.0
85.0,58.0
85.0,57.0
85.0,56.0
85.0,54.0
85.0,53.0
84.0,52.0
82.0,51.0
81.0,51.0
81.0,50.0
80.0,50.0
79.0,50.0
78.0,50.0
77.0,50.0
76.0,49.0
75.0,49.0
73.0,49.0
72.0,49.0
71.0,49.0
70.0,49.0
69.0,49.0
68.0,50.0
67.0,51.0
65.0,51.0
64.0,52.0
63.0,53.0
62.0,56.0
61.0,57.0
60.0,58.0
60.0,59.0
59.0,60.0
57.0,61.0
57.0,62.0
56.0,64.0
56.0,65.0
56.0,66.0
55.0,67.0
55.0,68.0
55.0,69.0
55.0,70.0
55.0,72.0
55.0,73.0
56.0,73.0
56.0,74.0
58.0,75.0
58.0,76.0
58.0,77.0
59.0,77.0
59.0,78.0
59.0,80.0
59.0,81.0
59.0,82.0
60.0,83.0
60.0,84.0
-230.0,-115.0
-230.0,-117.0
-230.0,-119.0
-230.0,-124.0
-230.0,-126.0
-230.0,-127.0
-230.0,-128.0
-230.0,-130.0
-229.0,-131.0
-229.0,-132.0
-229.0,-134.0
-229.0,-136.0
-229.0,-137.0
-229.0,-139.0
-229.0,-140.0
-229.0,-141.0
-232.0,-103.0
-232.0,-104.0
-232.0,-105.0
-231.0,-107.0
-229.0,-112.0
-228.0,-113.0
-227.0,-115.0
-226.0,-116.0
-224.0,-118.0
-223.0,-119.0
-222.0,-120.0
-221.0,-121.0
-220.0,-122.0
-219.0,-122.0
-218.0,-122.0
-216.0,-122.0
-215.0,-122.0
-214.0,-122.0
-214.0,-121.0
-213.0,-120.0
-212.0,-119.0
-211.0,-117.0
-210.0,-116.0
-209.0,-115.0
-207.0,-114.0
-205.0,-113.0
-204.0,-112.0
-203.0,-110.0
-201.0,-109.0
-200.0,-108.0
-199.0,-107.0
-198.0,-106.0
-198.0,-105.0
-197.0,-104.0
-197.0,-103.0
-197.0,-101.0
-197.0,-102.0
-196.0,-103.0
-196.0,-105.0
-196.0,-106.0
-196.0,-109.0
-196.0,-111.0
-196.0,-112.0
-196.0,-115.0
-196.0,-117.0
